activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,22456607,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,C[C@H]1CN(CCOc2ccc3c(c2)Cc2cccc(-c4cc(=O)cc(N5CCOCC5)o4)c2S3)C[C@@H](C)O1,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '11.75', 'le': '0.23', 'lle': '1.59', 'sei': '9.76'}",CHEMBL4788241,,CHEMBL4788241,6.28,0,,3519620,=,1,1,=,,IC50,nM,,520.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.52
,22456608,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,C[C@@H](CN1C[C@H]2C[C@@H]1CO2)Oc1ccc2c(c1)Cc1cccc(-c3cc(=O)cc(N4CCOCC4)o3)c1S2,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '12.58', 'le': '0.24', 'lle': '2.26', 'sei': '10.41'}",CHEMBL4797110,,CHEMBL4797110,6.70,0,,3519621,=,1,1,=,,IC50,nM,,200.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.2
,22456609,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,C[C@@H](CN1C[C@H](C)O[C@H](C)C1)Oc1ccc2c(c1)Cc1cccc(-c3cc(=O)cc(N4CCOCC4)o3)c1S2,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '11.79', 'le': '0.23', 'lle': '1.39', 'sei': '10.05'}",CHEMBL4754219,,CHEMBL4754219,6.47,0,,3519622,=,1,1,=,,IC50,nM,,340.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.34
,22456610,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,C[C@H]1CN(C[C@@H](C)Oc2ccc3c(c2)Cc2cccc(-c4cc(=O)cc(N5CCOCC5)o4)c2S3)C[C@@H](C)O1,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '13.04', 'le': '0.25', 'lle': '2.07', 'sei': '11.11'}",CHEMBL4794132,,CHEMBL4794132,7.16,0,,3519580,=,1,1,=,,IC50,nM,,70.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.07
,22456611,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,C[C@@H](CN1CCOC2(CC2)C1)Oc1ccc2c(c1)Cc1cccc(-c3cc(=O)cc(N4CCOCC4)o3)c1S2,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '11.83', 'le': '0.23', 'lle': '1.64', 'sei': '10.05'}",CHEMBL4759581,,CHEMBL4759581,6.47,0,,3519581,=,1,1,=,,IC50,nM,,340.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.34
,22456612,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,C[C@@H](CN1CCOCC12COC2)Oc1ccc2c(c1)Cc1cccc(-c3cc(=O)cc(N4CCOCC4)o3)c1S2,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '11.80', 'le': '0.23', 'lle': '2.57', 'sei': '9.02'}",CHEMBL4751373,,CHEMBL4751373,6.64,0,,3519582,=,1,1,=,,IC50,nM,,230.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.23
,22456613,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,C[C@@H](CN1CCCC12COC2)Oc1ccc2c(c1)Cc1cccc(-c3cc(=O)cc(N4CCOCC4)o3)c1S2,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '12.54', 'le': '0.24', 'lle': '2.02', 'sei': '10.65'}",CHEMBL4787824,,CHEMBL4787824,6.85,0,,3519583,=,1,1,=,,IC50,nM,,140.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.14
,22456614,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,C[C@H](CN1CCOCC1)Oc1ccc2c(c1)Cc1cccc(-c3cc(=O)cc(N4CCOCC4)o3)c1S2,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '13.74', 'le': '0.26', 'lle': '2.85', 'sei': '11.11'}",CHEMBL4745255,,CHEMBL4745255,7.16,0,,3519584,=,1,1,=,,IC50,nM,,70.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.07
,22456615,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,C[C@@H](CN1CCOCC1)Oc1ccc2c(c1)Cc1cccc(-c3cc(=O)cc(N4CCOCC4)o3)c1S2,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '12.50', 'le': '0.24', 'lle': '2.21', 'sei': '10.11'}",CHEMBL4742203,,CHEMBL4742203,6.51,0,,3519585,=,1,1,=,,IC50,nM,,310.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.31
,22456616,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,C[C@H](COc1ccc2c(c1)Cc1cccc(-c3cc(=O)cc(N4CCOCC4)o3)c1S2)N1CCOCC1,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '12.75', 'le': '0.25', 'lle': '2.34', 'sei': '10.31'}",CHEMBL4797559,,CHEMBL4797559,6.64,0,,3519586,=,1,1,=,,IC50,nM,,230.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.23
,22456617,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,C[C@@H](COc1ccc2c(c1)Cc1cccc(-c3cc(=O)cc(N4CCOCC4)o3)c1S2)N1CCOCC1,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '13.05', 'le': '0.25', 'lle': '2.50', 'sei': '10.56'}",CHEMBL4784220,,CHEMBL4784220,6.80,0,,3519587,=,1,1,=,,IC50,nM,,160.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.16
,22456618,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,CN1CC[C@@H](Oc2ccc3c(c2)Cc2cccc(-c4cc(=O)cc(N5CCOCC5)o4)c2S3)C1,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '14.69', 'le': '0.28', 'lle': '2.72', 'sei': '12.69'}",CHEMBL4788818,,CHEMBL4788818,7.00,0,,3519588,=,1,1,=,,IC50,nM,,100.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.1
,22456619,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,O=c1cc(-c2cccc3c2Sc2ccc(O[C@@H]4CCN(CC(F)F)C4)cc2C3)oc(N2CCOCC2)c1,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '12.81', 'le': '0.25', 'lle': '1.82', 'sei': '12.23'}",CHEMBL4783168,,CHEMBL4783168,6.75,0,,3519589,=,1,1,=,,IC50,nM,,180.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.18
,22456620,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,CCN1CC(Oc2ccc3c(c2)Cc2cccc(-c4cc(=O)cc(N5CCOCC5)o4)c2S3)C1,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '13.63', 'le': '0.26', 'lle': '2.21', 'sei': '11.78'}",CHEMBL4740512,,CHEMBL4740512,6.50,0,,3519590,=,1,1,=,,IC50,nM,,320.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.32
,22456621,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,O=c1cc(-c2cccc3c2Sc2ccc(OC4CN(CC(F)F)C4)cc2C3)oc(N2CCOCC2)c1,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '12.88', 'le': '0.25', 'lle': '2.07', 'sei': '11.97'}",CHEMBL4788662,,CHEMBL4788662,6.60,0,,3519591,=,1,1,=,,IC50,nM,,250.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.25
,22456622,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,C[C@H]1CN([C@H](C)COc2ccc3c(c2)Cc2cccc(-c4cc(=O)cc(N5CCOCC5)o4)c2S3)C[C@@H](C)O1,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '11.97', 'le': '0.23', 'lle': '1.49', 'sei': '10.20'}",CHEMBL4761765,,CHEMBL4761765,6.57,0,,3519592,=,1,1,=,,IC50,nM,,270.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.27
,22456623,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,CO[C@@H](C)COc1ccc2c(c1)Cc1cccc(-c3cc(=O)cc(N4CCOCC4)o3)c1S2,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '13.28', 'le': '0.26', 'lle': '1.57', 'sei': '10.11'}",CHEMBL4760622,,CHEMBL4760622,6.18,0,,3519593,=,1,1,=,,IC50,nM,,660.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.66
,22456624,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,C[C@H](O)COc1ccc2c(c1)Cc1cccc(-c3cc(=O)cc(N4CCOCC4)o3)c1S2,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '14.06', 'le': '0.27', 'lle': '2.39', 'sei': '8.80'}",CHEMBL4763102,,CHEMBL4763102,6.35,0,,3519594,=,1,1,=,,IC50,nM,,450.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.45
,22456625,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,COC[C@@H](C)Oc1ccc2c(c1)Cc1cccc(-c3cc(=O)cc(N4CCOCC4)o3)c1S2,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '14.34', 'le': '0.28', 'lle': '2.07', 'sei': '10.92'}",CHEMBL4752634,,CHEMBL4752634,6.68,0,,3519595,=,1,1,=,,IC50,nM,,210.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.21
,22456626,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,O=c1cc(-c2cccc3c2Sc2ccc(OC4CCOCC4)cc2C3)oc(N2CCOCC2)c1,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '13.90', 'le': '0.27', 'lle': '1.88', 'sei': '10.86'}",CHEMBL4747809,,CHEMBL4747809,6.64,0,,3519596,=,1,1,=,,IC50,nM,,230.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.23
,22456627,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,O=c1cc(-c2cccc3c2Sc2ccc(OC4COC4)cc2C3)oc(N2CCOCC2)c1,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '14.28', 'le': '0.27', 'lle': '2.44', 'sei': '10.50'}",CHEMBL4760480,,CHEMBL4760480,6.42,0,,3519597,=,1,1,=,,IC50,nM,,380.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.38
,22456628,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,O=c1cc(-c2cccc3c2Sc2ccc(OCC4CCOCC4)cc2C3)oc(N2CCOCC2)c1,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '12.31', 'le': '0.24', 'lle': '1.05', 'sei': '9.90'}",CHEMBL4781601,,CHEMBL4781601,6.05,0,,3519598,=,1,1,=,,IC50,nM,,890.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.89
,22456629,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,COc1ccc2c(c1)C(C)(C)c1cccc(-c3cc(=O)cc(N4CCOCC4)o3)c1S2,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '10.61', 'le': '0.20', 'lle': '-0.32', 'sei': '8.90'}",CHEMBL4799437,,CHEMBL4799437,4.62,0,,3519599,=,1,1,=,,IC50,nM,,24000.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,24.0
,22456630,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,COc1ccc2c(c1)C1(CCOCC1)c1cccc(-c3cc(=O)cc(N4CCOCC4)o3)c1S2,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '12.52', 'le': '0.24', 'lle': '1.27', 'sei': '9.78'}",CHEMBL4783459,,CHEMBL4783459,5.98,0,,3519600,=,1,1,=,,IC50,nM,,1050.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,1.05
,22456631,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,COC[C@@H]1c2cc(OC)ccc2Sc2c(-c3cc(=O)cc(N4CCOCC4)o3)cccc21,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '10.85', 'le': '0.21', 'lle': '0.51', 'sei': '8.01'}",CHEMBL4795477,,CHEMBL4795477,4.90,0,,3519601,=,1,1,=,,IC50,nM,,12600.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,12.6
,22456632,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'Time', 'units': 'hrs', 'value': '1.0'}]",CHEMBL4682225,Inhibition of ATM in human MCF7 cells assessed as reduction in etoposide-stimulated KAP1 phosphorylation incubated for 1 hr by ICW assay,B,,,BAO_0000179,BAO_0000219,cell-based format,COC[C@H]1c2cc(OC)ccc2Sc2c(-c3cc(=O)cc(N4CCOCC4)o3)cccc21,,,CHEMBL4680114,J Med Chem,2019,"{'bei': '13.80', 'le': '0.27', 'lle': '1.84', 'sei': '10.19'}",CHEMBL4783046,,CHEMBL4783046,6.23,0,,3519602,=,1,1,=,,IC50,nM,,590.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,0.59
,22990663,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.167', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '70.0'}]",CHEMBL4775108,Inhibition of human HeLa nuclear extract derived ATM using glutathioneS-transferase-p53N66 as substrate preincubated for 10 mins followed by ATP addition and measured after 1 hr by ELISA,B,,,BAO_0000179,BAO_0000357,single protein format,O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1,,,CHEMBL4765462,J Med Chem,2020,"{'bei': '19.95', 'le': '0.40', 'lle': '3.13', 'sei': '18.49'}",CHEMBL222102,KU-55933,CHEMBL222102,7.89,0,,3570587,=,1,1,=,,IC50,nM,,12.9,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,nM,,,12.9
,22990664,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.167', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '70.0'}]",CHEMBL4775108,Inhibition of human HeLa nuclear extract derived ATM using glutathioneS-transferase-p53N66 as substrate preincubated for 10 mins followed by ATP addition and measured after 1 hr by ELISA,B,,,BAO_0000179,BAO_0000357,single protein format,O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCCCC2)c1,,,CHEMBL4765462,J Med Chem,2020,"{'bei': '14.05', 'le': '0.28', 'lle': '-0.38', 'sei': '16.53'}",CHEMBL4789596,,CHEMBL4789596,5.53,0,,3570588,=,1,1,=,,IC50,nM,,2960.0,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,uM,,,2.96
,22990665,[],CHEMBL4775109,Inhibition of ATM (unknown origin),B,,,BAO_0000179,BAO_0000357,single protein format,C[C@H]1CC(NC(=O)Cc2ccc3c(c2)Sc2cccc(-c4cc(=O)cc(N5CCOCC5)o4)c2S3)C[C@@H](C)O1,,,CHEMBL4765462,J Med Chem,2020,"{'bei': '14.52', 'le': '0.29', 'lle': '2.83', 'sei': '10.12'}",CHEMBL4780892,,CHEMBL4780892,8.20,0,,3570590,=,1,1,=,,IC50,nM,,6.3,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,nM,,,6.3
,22990670,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.5', 'text_value': None, 'type': 'Time', 'units': 'min', 'value': '90.0'}]",CHEMBL4775114,Inhibition of full length Flag-tagged ATM (unknown origin) using GST-p53(1 to 101 residues) as substrates incubated for 90 mins,B,,,BAO_0000179,BAO_0000357,single protein format,COc1cc2ncnc(-n3nc(-c4ccccn4)nc3N)c2cc1OC,,,CHEMBL4765462,J Med Chem,2020,"{'bei': '22.58', 'le': '0.41', 'lle': '6.02', 'sei': '6.93'}",CHEMBL2143829,,CHEMBL2143829,7.89,0,,3570591,=,1,1,=,,IC50,nM,,12.9,CHEMBL3797,Homo sapiens,Serine-protein kinase ATM,9606,,,IC50,nM,,,12.9
